mean,std,50%,chb,channel
0.8299319727891158,0.027031272593164152,0.8299319727891157,24,0
0.8860544217687074,0.02466372181139644,0.8843537414965986,24,1
0.9268707482993197,0.016935043739752624,0.9285714285714286,24,2
0.9139455782312925,0.01741717561170015,0.9115646258503401,24,3
0.8646258503401361,0.020336429604809355,0.8639455782312925,24,4
0.922108843537415,0.01930103531851852,0.9183673469387755,24,5
0.9901360544217688,0.008101869611651444,0.9931972789115646,24,6
0.8595238095238095,0.025575164932638398,0.8639455782312925,24,7
0.8190476190476191,0.02276625922541703,0.8163265306122449,24,8
0.8829931972789117,0.023627249718842516,0.891156462585034,24,9
0.9051020408163264,0.020993514939474094,0.9047619047619048,24,10
0.85,0.020760181603424712,0.8503401360544217,24,11
0.7602040816326531,0.025345572121448775,0.7687074829931972,24,12
0.9272108843537415,0.014320622958063073,0.9319727891156463,24,13
0.9421768707482994,0.016293677412076962,0.9455782312925171,24,14
0.8901360544217687,0.0235937230691597,0.8877551020408163,24,15
0.9020408163265307,0.02110055898118085,0.9013605442176871,24,16
0.8578231292517007,0.027821645411818592,0.8571428571428571,24,17
