mean,std,50%,chb,channel
0.815625,0.046227867313713145,0.8177083333333333,07,0
0.9057291666666668,0.029554710331481458,0.9114583333333333,07,1
0.8911458333333335,0.02202589974332317,0.8854166666666666,07,2
0.8744791666666666,0.03031778417498055,0.8697916666666667,07,3
0.8395833333333333,0.02973291194335965,0.8385416666666667,07,4
0.9291666666666668,0.01899811471102067,0.9322916666666667,07,5
0.9338541666666667,0.023481622698019903,0.9270833333333334,07,6
0.9390625,0.018285861085638677,0.9375,07,7
0.8026041666666668,0.03503649804383192,0.8020833333333334,07,8
0.9130208333333334,0.025352729114200157,0.9166666666666666,07,9
0.9713541666666666,0.017520286382976733,0.9791666666666666,07,10
0.9249999999999998,0.02716334335501103,0.9270833333333334,07,11
0.8203125,0.030393037866113255,0.8177083333333333,07,12
0.9312500000000001,0.025604889769670153,0.9375,07,13
0.9671874999999999,0.01732360715226715,0.96875,07,14
0.9270833333333333,0.024603953588066746,0.9270833333333334,07,15
0.9479166666666664,0.020833333333333322,0.953125,07,16
0.9322916666666666,0.01926675810395349,0.9375,07,17
