,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
11,0.8731250000000002,0.9579166666666664,0.9385416666666666,0.9499999999999998,0.8702083333333335,0.977916666666667,0.9660416666666662,0.9568749999999998,0.6558333333333334,0.905,0.7616666666666667,0.8708333333333332,0.6195833333333333,0.715625,0.7810416666666666,0.8347916666666666,0.9733333333333336,0.931875
12,0.7708041958041958,0.8054195804195805,0.9041958041958044,0.8923076923076924,0.7382867132867131,0.852972027972028,0.8650349650349648,0.8627622377622377,0.7449300699300699,0.8907342657342655,0.8914335664335663,0.8111888111888111,0.7650349650349649,0.9027972027972028,0.9409090909090908,0.8982517482517481,0.827097902097902,0.836013986013986
13,0.8787096774193548,0.8896774193548387,0.8587096774193551,0.8209677419354838,0.8370967741935482,0.9200000000000004,0.6758064516129033,0.7770967741935484,0.8412903225806451,0.7893548387096774,0.6516129032258065,0.801290322580645,0.8038709677419356,0.8551612903225806,0.8251612903225807,0.8416129032258064,0.804516129032258,0.6432258064516129
14,0.7840425531914893,0.5829787234042554,0.7989361702127658,0.8351063829787234,0.5893617021276596,0.8170212765957446,0.85,0.8468085106382979,0.5734042553191488,0.8723404255319149,0.8585106382978722,0.8648936170212768,0.6936170212765957,0.6765957446808512,0.852127659574468,0.8361702127659575,0.85,0.8691489361702128
15,0.9242647058823532,0.9669117647058824,0.9963235294117648,0.9941176470588232,0.9294117647058824,0.9860294117647058,0.988970588235294,0.9955882352941176,0.8727941176470588,0.8588235294117647,0.9963235294117648,0.986029411764706,0.9463235294117648,0.9661764705882352,0.8808823529411762,0.9948529411764704,0.9529411764705882,0.8705882352941178
16,0.6119047619047618,0.9571428571428572,0.919047619047619,0.7809523809523808,0.6547619047619048,0.6809523809523809,0.6809523809523811,0.6904761904761905,0.6523809523809524,0.5880952380952379,0.6309523809523808,0.6095238095238094,0.5761904761904761,0.5071428571428571,0.7190476190476189,0.5595238095238095,0.7000000000000001,0.6619047619047619
17,0.7281609195402299,0.8494252873563217,0.8787356321839079,0.8597701149425289,0.7666666666666666,0.9103448275862068,0.8873563218390805,0.8,0.6850574712643678,0.8873563218390806,0.901149425287356,0.9155172413793105,0.7373563218390803,0.8074712643678161,0.8086206896551724,0.8988505747126437,0.8649425287356322,0.7821839080459769
18,0.6945652173913043,0.8244565217391304,0.8983695652173912,0.9505434782608696,0.7358695652173913,0.7815217391304348,0.9043478260869564,0.9402173913043476,0.7597826086956523,0.8461956521739131,0.9097826086956522,0.9043478260869564,0.6788043478260869,0.7657608695652175,0.9831521739130435,0.9391304347826088,0.7228260869565217,0.8804347826086957
19,0.8757142857142858,0.875,0.885,0.8578571428571429,0.8950000000000001,0.8400000000000001,0.8142857142857143,0.8192857142857143,0.8971428571428571,0.9178571428571428,0.8828571428571429,0.8685714285714287,0.9321428571428568,0.9057142857142856,0.8949999999999999,0.8971428571428571,0.865,0.9114285714285714
20,0.8633720930232558,0.8697674418604651,0.8848837209302325,0.8540697674418606,0.836046511627907,0.9040697674418606,0.9174418604651166,0.8441860465116279,0.7575581395348838,0.933720930232558,0.8843023255813953,0.8703488372093023,0.850581395348837,0.9069767441860466,0.9034883720930234,0.916279069767442,0.7587209302325582,0.8656976744186047
21,0.6284482758620691,0.6413793103448275,0.7767241379310345,0.7741379310344828,0.6189655172413792,0.7715517241379309,0.8982758620689655,0.8448275862068966,0.6646551724137931,0.6051724137931035,0.8741379310344829,0.756896551724138,0.5793103448275861,0.5051724137931034,0.7517241379310345,0.7258620689655172,0.6362068965517241,0.918103448275862
22,0.8683333333333334,0.9383333333333332,0.97,0.9716666666666668,0.8800000000000001,0.9441666666666666,0.9166666666666666,0.9466666666666664,0.7883333333333333,0.9175,0.8858333333333333,0.9458333333333332,0.8033333333333333,0.8516666666666666,0.9133333333333332,0.9458333333333334,0.9833333333333334,0.8958333333333334
23,0.7872000000000001,0.9304,0.9828,0.9924,0.8051999999999999,0.9395999999999998,0.926,0.9464,0.6864,0.82,0.8468,0.8240000000000001,0.7132,0.8108000000000001,0.8916000000000001,0.8812000000000001,0.868,0.8084000000000001
24,0.8299319727891158,0.8860544217687074,0.9268707482993196,0.9139455782312924,0.8646258503401361,0.922108843537415,0.9901360544217688,0.8595238095238095,0.8190476190476191,0.8829931972789117,0.9051020408163264,0.85,0.7602040816326531,0.9272108843537415,0.9421768707482994,0.8901360544217687,0.9020408163265308,0.8578231292517007
