mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,mean_test_score,std_test_score,rank_test_score
47.920579463243484,2.64601911408541,1.88238329688708,1.0461071771556545,0.25,1000,"{'C': 0.25, 'cache_size': 1000}",0.6102941176470589,0.7615384615384615,0.88625,0.9272727272727272,0.6821705426356589,0.8811475409836066,0.9197247706422018,0.8796296296296297,0.9323671497584541,0.9591836734693877,0.8225806451612904,0.959375,0.8235294117647058,0.8402777777777778,0.75,0.5666666666666667,0.8922413793103449,0.7366071428571429,0.9747474747474747,0.7395833333333334,0.8035714285714286,0.42948717948717946,0.41911764705882354,0.27941176470588236,0.7698656443758015,0.1835342655582439,2
75.11239996552467,15.222170972663934,2.796400467554728,1.1091065827964794,0.5,1000,"{'C': 0.5, 'cache_size': 1000}",0.6102941176470589,0.7373626373626374,0.8975,0.9309090909090909,0.6957364341085271,0.8831967213114754,0.9036697247706422,0.8680555555555556,0.927536231884058,0.9438775510204082,0.8279569892473119,0.9625,0.8202614379084967,0.8715277777777778,0.75,0.5592592592592592,0.9008620689655172,0.7232142857142857,0.9646464646464646,0.7395833333333334,0.7916666666666666,0.4423076923076923,0.4485294117647059,0.27941176470588236,0.7699943840361186,0.18000467091918415,1
81.38881161808968,6.612190436483525,3.2484309673309326,1.677981657985202,0.75,1000,"{'C': 0.75, 'cache_size': 1000}",0.6123949579831933,0.7285714285714285,0.90875,0.9327272727272727,0.7073643410852714,0.8831967213114754,0.8967889908256881,0.8587962962962963,0.9227053140096618,0.9387755102040817,0.8279569892473119,0.9625,0.8300653594771242,0.8680555555555556,0.7288732394366197,0.5518518518518518,0.9224137931034483,0.6964285714285714,0.9646464646464646,0.7447916666666666,0.8035714285714286,0.4423076923076923,0.4485294117647059,0.2647058823529412,0.7686153641426979,0.18280233592900433,3
81.7306109170119,4.906656857916799,3.305925707022349,1.8210959615877416,1.0,1000,"{'C': 1.0, 'cache_size': 1000}",0.6092436974789915,0.7241758241758242,0.90875,0.9309090909090909,0.7112403100775194,0.8852459016393442,0.8899082568807339,0.8587962962962963,0.9178743961352657,0.9311224489795918,0.8252688172043011,0.959375,0.8300653594771242,0.8680555555555556,0.7077464788732394,0.5555555555555556,0.9267241379310345,0.6741071428571429,0.9646464646464646,0.7604166666666666,0.8095238095238095,0.4358974358974359,0.4411764705882353,0.29411764705882354,0.7674976151836685,0.18042479786864693,5
77.28784242272377,3.8622396308011124,3.160365660985311,1.8468214665095657,1.25,1000,"{'C': 1.25, 'cache_size': 1000}",0.6123949579831933,0.7120879120879121,0.91125,0.9290909090909091,0.7170542635658915,0.8852459016393442,0.8784403669724771,0.8495370370370371,0.9178743961352657,0.9209183673469388,0.8306451612903226,0.959375,0.8366013071895425,0.8680555555555556,0.7112676056338029,0.5592592592592592,0.9267241379310345,0.6785714285714286,0.9646464646464646,0.7708333333333334,0.8095238095238095,0.4423076923076923,0.45588235294117646,0.27941176470588236,0.7677916243645114,0.17943247159097367,4
74.75928224126498,2.860545553515394,3.0143627921740213,1.7507235898083364,1.5,1000,"{'C': 1.5, 'cache_size': 1000}",0.6165966386554622,0.7076923076923077,0.91,0.9254545454545454,0.7170542635658915,0.889344262295082,0.8830275229357798,0.8449074074074074,0.9202898550724637,0.9209183673469388,0.8333333333333334,0.965625,0.8366013071895425,0.8680555555555556,0.721830985915493,0.562962962962963,0.9267241379310345,0.6517857142857143,0.9595959595959596,0.7708333333333334,0.8095238095238095,0.4551282051282051,0.45588235294117646,0.2647058823529412,0.7674114046031225,0.18056790691466937,6
73.83369678258896,4.366764636554561,2.9613298972447715,1.642479356617507,1.75,1000,"{'C': 1.75, 'cache_size': 1000}",0.6176470588235294,0.6945054945054945,0.91,0.9272727272727272,0.7131782945736435,0.889344262295082,0.8876146788990825,0.8402777777777778,0.9178743961352657,0.9158163265306123,0.8333333333333334,0.965625,0.8398692810457516,0.8715277777777778,0.7253521126760564,0.5592592592592592,0.9310344827586207,0.6160714285714286,0.9595959595959596,0.7708333333333334,0.8095238095238095,0.4551282051282051,0.45588235294117646,0.25,0.7648569730315803,0.18384873388665068,7
73.30605349938075,4.320104252744337,2.950879782438278,1.6223745454957372,2.0,1000,"{'C': 2.0, 'cache_size': 1000}",0.615546218487395,0.6879120879120879,0.9075,0.9272727272727272,0.7189922480620154,0.889344262295082,0.8853211009174312,0.8379629629629629,0.9106280193236715,0.9158163265306123,0.8333333333333334,0.965625,0.8464052287581699,0.8715277777777778,0.721830985915493,0.5592592592592592,0.9353448275862069,0.6071428571428571,0.9595959595959596,0.7760416666666666,0.8035714285714286,0.4551282051282051,0.4632352941176471,0.23529411764705882,0.7637346623026687,0.1853356429473998,8
