mean,std,50%,chb,channel
0.7637362637362639,0.018996386736451938,0.7637362637362637,08,0
0.8315018315018315,0.013445610776296656,0.8315018315018315,08,1
0.8435897435897438,0.01767135785197084,0.8461538461538461,08,2
0.8620879120879122,0.015278444229350617,0.8663003663003663,08,3
0.7895604395604398,0.015921263545858936,0.7893772893772893,08,4
0.8322344322344323,0.011374263555118537,0.8333333333333334,08,5
0.8639194139194141,0.01815138002133927,0.8644688644688645,08,6
0.8882783882783883,0.013833918026535752,0.8901098901098901,08,7
0.8521978021978024,0.015598638005676664,0.8534798534798534,08,8
0.8873626373626374,0.02037308848266316,0.8919413919413919,08,9
0.866849816849817,0.016263553894110362,0.8681318681318682,08,10
0.8802197802197803,0.014848309171404426,0.8809523809523809,08,11
0.7483516483516486,0.021820009059862523,0.7509157509157509,08,12
0.845054945054945,0.022013338375318728,0.8461538461538461,08,13
0.8983516483516484,0.01598324005980168,0.8956043956043956,08,14
0.8483516483516483,0.02451174856500842,0.847985347985348,08,15
0.8690476190476192,0.015259944517126894,0.8681318681318682,08,16
0.9021978021978022,0.014560151585605712,0.9010989010989011,08,17
