,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
17,0.24937171936035157,0.0212016821136423,0.03531031608581543,0.00766359077674554,1.5,auto,"{'svc__C': 1.5, 'svc__gamma': 'auto'}",0.8346153846153846,0.8918918918918919,0.9073359073359073,0.9034749034749034,0.918918918918919,0.918918918918919,0.8957528957528957,0.915057915057915,0.918918918918919,0.8996138996138996,0.9004499554499554,0.023923752821590316,28
18,0.41530325412750246,0.042423981679264554,0.04206769466400147,0.0042829226634964685,1.5,0.01,"{'svc__C': 1.5, 'svc__gamma': 0.01}",0.6807692307692308,0.6718146718146718,0.6718146718146718,0.6640926640926641,0.7104247104247104,0.667953667953668,0.6756756756756757,0.6640926640926641,0.6795366795366795,0.6525096525096525,0.6738684288684289,0.014526275189991267,38
19,0.22267069816589355,0.01713148641802933,0.02985255718231201,0.002610796494953724,1.5,0.1,"{'svc__C': 1.5, 'svc__gamma': 0.1}",0.8769230769230769,0.9111969111969112,0.915057915057915,0.918918918918919,0.9227799227799228,0.9227799227799228,0.8918918918918919,0.9382239382239382,0.9343629343629344,0.9111969111969112,0.9143332343332343,0.017490020428888118,24
20,0.22101376056671143,0.030095792641981724,0.030388259887695314,0.013840645555838565,1.5,0.25,"{'svc__C': 1.5, 'svc__gamma': 0.25}",0.9538461538461539,0.972972972972973,0.9768339768339769,0.972972972972973,0.9691119691119691,0.9536679536679536,0.9652509652509652,0.9806949806949807,0.9768339768339769,0.9575289575289575,0.9679714879714879,0.009438585328707755,16
21,0.2377026319503784,0.017661758935825764,0.024055862426757814,0.00650247414117939,1.5,0.5,"{'svc__C': 1.5, 'svc__gamma': 0.5}",0.9692307692307692,0.9806949806949807,0.9652509652509652,0.9845559845559846,0.9652509652509652,0.9652509652509652,0.972972972972973,0.9806949806949807,0.9845559845559846,0.9613899613899614,0.972984852984853,0.008453686567359961,10
22,0.4471915245056152,0.08597577036048983,0.03853805065155029,0.014763932900081992,1.5,1,"{'svc__C': 1.5, 'svc__gamma': 1}",0.9692307692307692,0.9845559845559846,0.9691119691119691,0.9922779922779923,0.9691119691119691,0.9768339768339769,0.9768339768339769,0.9845559845559846,0.9884169884169884,0.9691119691119691,0.978004158004158,0.00845544979766254,6
23,0.5811826467514039,0.10427624203098018,0.038665485382080075,0.015312505886251548,1.5,1.5,"{'svc__C': 1.5, 'svc__gamma': 1.5}",0.9730769230769231,0.9845559845559846,0.9768339768339769,0.9961389961389961,0.9691119691119691,0.9691119691119691,0.972972972972973,0.9884169884169884,0.9922779922779923,0.9768339768339769,0.9799331749331749,0.00925866224504343,4
24,0.30885539054870603,0.08032340643653742,0.04310159683227539,0.014743904299419677,2,scale,"{'svc__C': 2, 'svc__gamma': 'scale'}",0.8538461538461538,0.8996138996138996,0.9111969111969112,0.915057915057915,0.9266409266409267,0.9227799227799228,0.8918918918918919,0.9305019305019305,0.9305019305019305,0.9034749034749034,0.9085506385506384,0.022177736071104362,26
25,0.3318351984024048,0.06414101022124266,0.04411911964416504,0.01098125931705254,2,auto,"{'svc__C': 2, 'svc__gamma': 'auto'}",0.8538461538461538,0.8996138996138996,0.9111969111969112,0.915057915057915,0.9266409266409267,0.9227799227799228,0.8918918918918919,0.9305019305019305,0.9305019305019305,0.9034749034749034,0.9085506385506384,0.022177736071104362,26
26,0.5118195295333863,0.12667301805457926,0.05193791389465332,0.018450954700195067,2,0.01,"{'svc__C': 2, 'svc__gamma': 0.01}",0.676923076923077,0.6872586872586872,0.7104247104247104,0.6833976833976834,0.752895752895753,0.7104247104247104,0.6872586872586872,0.6911196911196911,0.7104247104247104,0.6872586872586872,0.6997386397386397,0.02120699336787482,37
27,0.3149282455444336,0.07581300700500683,0.04218244552612305,0.012080555377099856,2,0.1,"{'svc__C': 2, 'svc__gamma': 0.1}",0.8846153846153846,0.918918918918919,0.9382239382239382,0.9420849420849421,0.9305019305019305,0.915057915057915,0.8957528957528957,0.9459459459459459,0.9420849420849421,0.9305019305019305,0.9243688743688745,0.019687787675106618,21
28,0.2534782886505127,0.055936952043193044,0.026354527473449706,0.007151058588710285,2,0.25,"{'svc__C': 2, 'svc__gamma': 0.25}",0.9615384615384616,0.972972972972973,0.972972972972973,0.9806949806949807,0.9691119691119691,0.9575289575289575,0.972972972972973,0.9806949806949807,0.9806949806949807,0.9613899613899614,0.971057321057321,0.008127300659411238,13
29,0.2580423831939697,0.06214685335916305,0.02516334056854248,0.005726678260679796,2,0.5,"{'svc__C': 2, 'svc__gamma': 0.5}",0.9692307692307692,0.9806949806949807,0.9652509652509652,0.9884169884169884,0.9652509652509652,0.9691119691119691,0.972972972972973,0.9845559845559846,0.9845559845559846,0.9613899613899614,0.9741431541431542,0.009138503678174889,9
