,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3651911973953247,0.10121285588022969,0.02599611282348633,0.004086261125834382,1,0.5,"{'svc__C': 1, 'svc__gamma': 0.5}",0.9807692307692307,0.972972972972973,0.9806949806949807,0.9691119691119691,0.9613899613899614,0.9806949806949807,0.9575289575289575,0.9652509652509652,0.9652509652509652,0.9691119691119691,0.9702776952776953,0.007931913401636634,60
1,0.3883073091506958,0.05069099614124786,0.02762155532836914,0.008954540328645406,1,1.0,"{'svc__C': 1, 'svc__gamma': 1.0}",0.9807692307692307,0.972972972972973,0.9845559845559846,0.9575289575289575,0.9691119691119691,0.9806949806949807,0.9575289575289575,0.9768339768339769,0.9845559845559846,0.9691119691119691,0.9733664983664984,0.009533897470129227,59
2,0.459783673286438,0.05860304424751838,0.02315382957458496,0.0025661221442664305,1,1.5,"{'svc__C': 1, 'svc__gamma': 1.5}",0.9846153846153847,0.972972972972973,0.9806949806949807,0.9691119691119691,0.9845559845559846,0.9806949806949807,0.9613899613899614,0.9845559845559846,0.9845559845559846,0.9768339768339769,0.9779982179982181,0.007541571525149491,58
3,0.5395235538482666,0.11193699743600517,0.028023195266723634,0.008179557176674753,1,2.0,"{'svc__C': 1, 'svc__gamma': 2.0}",0.9846153846153847,0.9806949806949807,0.9845559845559846,0.972972972972973,0.9806949806949807,0.9845559845559846,0.9652509652509652,0.9884169884169884,0.9845559845559846,0.9806949806949807,0.9807009207009209,0.00646426860564253,55
4,0.6056044101715088,0.05526133759596428,0.027515172958374023,0.004683705889545061,1,2.5,"{'svc__C': 1, 'svc__gamma': 2.5}",0.9846153846153847,0.9845559845559846,0.9845559845559846,0.9691119691119691,0.9806949806949807,0.9845559845559846,0.9652509652509652,0.9922779922779923,0.9884169884169884,0.9806949806949807,0.9814731214731216,0.007877283285468556,52
5,0.6751212835311889,0.0660638306261659,0.02715113162994385,0.003633451692156791,1,3.0,"{'svc__C': 1, 'svc__gamma': 3.0}",0.9846153846153847,0.9845559845559846,0.9845559845559846,0.9691119691119691,0.9806949806949807,0.9884169884169884,0.9652509652509652,0.9922779922779923,0.9884169884169884,0.9806949806949807,0.9818592218592219,0.00811010744602192,51
6,0.7254914760589599,0.08919164216059847,0.030601024627685547,0.005349912708747303,1,3.5,"{'svc__C': 1, 'svc__gamma': 3.5}",0.9846153846153847,0.9845559845559846,0.9806949806949807,0.9691119691119691,0.9806949806949807,0.9884169884169884,0.9613899613899614,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9810870210870213,0.00871320923049336,54
7,0.8182176113128662,0.11972525753602191,0.030448651313781737,0.0058598413600889285,1,4.0,"{'svc__C': 1, 'svc__gamma': 4.0}",0.9807692307692307,0.9884169884169884,0.9768339768339769,0.9652509652509652,0.9806949806949807,0.9884169884169884,0.9613899613899614,0.9922779922779923,0.9884169884169884,0.9884169884169884,0.9810885060885062,0.009986237506208468,53
8,0.8761594295501709,0.09761425905533945,0.03690457344055176,0.010351688789096748,1,4.5,"{'svc__C': 1, 'svc__gamma': 4.5}",0.9807692307692307,0.9884169884169884,0.9806949806949807,0.9652509652509652,0.9806949806949807,0.9922779922779923,0.9613899613899614,0.9884169884169884,0.9845559845559846,0.9806949806949807,0.9803163053163054,0.009370727083401252,56
9,0.9478692293167115,0.14913746293164357,0.032013988494873045,0.004663149577116601,1,5.0,"{'svc__C': 1, 'svc__gamma': 5.0}",0.9807692307692307,0.9845559845559846,0.9806949806949807,0.9652509652509652,0.9806949806949807,0.9922779922779923,0.9613899613899614,0.9884169884169884,0.9806949806949807,0.972972972972973,0.9787719037719039,0.009179090165257862,57
10,0.2699826002120972,0.04167707677101892,0.020847296714782713,0.003752706760447927,10,0.5,"{'svc__C': 10, 'svc__gamma': 0.5}",0.9846153846153847,0.9884169884169884,0.9884169884169884,0.9768339768339769,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9922779922779923,0.9922779922779923,0.9845559845559846,0.9868785268785271,0.005776267143656941,15
11,0.3823103666305542,0.06526642214855057,0.022393798828125,0.0055148261649176295,10,1.0,"{'svc__C': 10, 'svc__gamma': 1.0}",0.9807692307692307,0.9884169884169884,0.9922779922779923,0.972972972972973,0.9884169884169884,0.9922779922779923,0.9806949806949807,0.9845559845559846,0.9922779922779923,0.9806949806949807,0.9853356103356103,0.006172075105230738,33
12,0.45296382904052734,0.049681805402927666,0.022681283950805663,0.003709804922553271,10,1.5,"{'svc__C': 10, 'svc__gamma': 1.5}",0.9807692307692307,0.9884169884169884,0.9922779922779923,0.972972972972973,0.9884169884169884,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9922779922779923,0.9806949806949807,0.9849495099495099,0.006558938212083021,38
13,0.5256910800933838,0.06141651592239225,0.024458813667297363,0.004533169134323243,10,2.0,"{'svc__C': 10, 'svc__gamma': 2.0}",0.9846153846153847,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9922779922779923,0.972972972972973,0.9845559845559846,0.9922779922779923,0.9806949806949807,0.9853341253341255,0.00664205557114363,34
14,0.5945493698120117,0.05726297434652757,0.0250119686126709,0.0036062720489340415,10,2.5,"{'svc__C': 10, 'svc__gamma': 2.5}",0.9846153846153847,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9884169884169884,0.9806949806949807,0.9853341253341255,0.005673713207275355,34
15,0.6559969663619996,0.0961011141808497,0.02902548313140869,0.008574538208361586,10,3.0,"{'svc__C': 10, 'svc__gamma': 3.0}",0.9846153846153847,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9884169884169884,0.9768339768339769,0.9849480249480249,0.006092210945496811,39
16,0.7237208366394043,0.0752909044815296,0.028929948806762695,0.005265551207673901,10,3.5,"{'svc__C': 10, 'svc__gamma': 3.5}",0.9884615384615385,0.9884169884169884,0.9922779922779923,0.9768339768339769,0.9845559845559846,0.9922779922779923,0.9768339768339769,0.9884169884169884,0.9884169884169884,0.9768339768339769,0.9853326403326402,0.00593372124465628,36
17,0.7787615060806274,0.10083199228976167,0.02796478271484375,0.004198690091802224,10,4.0,"{'svc__C': 10, 'svc__gamma': 4.0}",0.9846153846153847,0.9884169884169884,0.9884169884169884,0.9691119691119691,0.9806949806949807,0.9922779922779923,0.9806949806949807,0.9884169884169884,0.9884169884169884,0.9845559845559846,0.9845619245619247,0.0062257071623407385,40
18,0.8759893655776978,0.13360641261884318,0.03195371627807617,0.008487914061427503,10,4.5,"{'svc__C': 10, 'svc__gamma': 4.5}",0.9846153846153847,0.9884169884169884,0.9845559845559846,0.972972972972973,0.9806949806949807,0.9922779922779923,0.9806949806949807,0.9884169884169884,0.9845559845559846,0.9768339768339769,0.9834036234036233,0.0054752034959512285,48
19,0.9631947040557861,0.13358997236453712,0.03178203105926514,0.004214804834041441,10,5.0,"{'svc__C': 10, 'svc__gamma': 5.0}",0.9846153846153847,0.9884169884169884,0.9845559845559846,0.972972972972973,0.9806949806949807,0.9922779922779923,0.9768339768339769,0.9884169884169884,0.9806949806949807,0.9768339768339769,0.9826314226314226,0.005793512861118792,50
20,0.2617404222488403,0.026655152165670524,0.019354915618896483,0.002057247413327754,100,0.5,"{'svc__C': 100, 'svc__gamma': 0.5}",0.9807692307692307,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9961389961389961,0.9922779922779923,0.9806949806949807,0.9845559845559846,0.9922779922779923,0.9806949806949807,0.9868800118800121,0.0064996642180079256,13
21,0.3716498136520386,0.042736598903017044,0.021726369857788086,0.003993881362157207,100,1.0,"{'svc__C': 100, 'svc__gamma': 1.0}",0.9807692307692307,0.9961389961389961,0.9922779922779923,0.972972972972973,0.9922779922779923,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9922779922779923,0.9806949806949807,0.9868800118800118,0.0069432395373289005,14
22,0.45421690940856935,0.04540662296570586,0.023055410385131835,0.005563444299363404,100,1.5,"{'svc__C': 100, 'svc__gamma': 1.5}",0.9807692307692307,0.9961389961389961,0.9922779922779923,0.972972972972973,0.9884169884169884,0.9922779922779923,0.9806949806949807,0.9884169884169884,0.9922779922779923,0.9806949806949807,0.9864939114939115,0.006954378647826224,16
23,0.5192794322967529,0.03833862355929545,0.02374885082244873,0.004333719262340611,100,2.0,"{'svc__C': 100, 'svc__gamma': 2.0}",0.9846153846153847,0.9922779922779923,0.9922779922779923,0.972972972972973,0.9845559845559846,0.9961389961389961,0.9806949806949807,0.9884169884169884,0.9922779922779923,0.9806949806949807,0.9864924264924266,0.0067412760774174406,17
24,0.5917854070663452,0.051878626595704934,0.025838899612426757,0.00706124433382912,100,2.5,"{'svc__C': 100, 'svc__gamma': 2.5}",0.9884615384615385,0.9922779922779923,0.9922779922779923,0.972972972972973,0.9845559845559846,0.9961389961389961,0.9768339768339769,0.9884169884169884,0.9884169884169884,0.9806949806949807,0.9861048411048412,0.006951304640889285,25
