mean,std,50%,chb,channel
0.8896153846153846,0.026562067773609834,0.8884615384615384,01,0
0.9196153846153846,0.020802193066476453,0.9153846153846154,01,1
0.911153846153846,0.019883654116578206,0.9076923076923077,01,2
0.936153846153846,0.01599984428451166,0.9346153846153846,01,3
0.8865384615384615,0.025436090613519195,0.8807692307692307,01,4
0.9342307692307692,0.022938179412130118,0.9346153846153846,01,5
0.8984615384615384,0.020820898396275517,0.9,01,6
0.9134615384615385,0.01269506778969649,0.9153846153846154,01,7
0.9023076923076921,0.026187166200677858,0.9076923076923077,01,8
0.9507692307692306,0.01662977334691019,0.9538461538461539,01,9
0.9457692307692307,0.014864696523662334,0.9423076923076923,01,10
0.9226923076923077,0.01587772492718282,0.9192307692307693,01,11
0.8784615384615385,0.025031901166087823,0.8807692307692307,01,12
0.9303846153846154,0.02003966791771405,0.9307692307692308,01,13
0.925,0.016718491004012934,0.9230769230769231,01,14
0.9223076923076923,0.020259911892632418,0.9230769230769231,01,15
0.9123076923076925,0.021088415555280626,0.9115384615384615,01,16
0.9130769230769232,0.019981305495213632,0.9115384615384615,01,17
