,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14724059104919435,0.01979130458148289,0.011228489875793456,0.0017919382750453097,50,0.5,"{'svc__C': 50, 'svc__gamma': 0.5}",0.9961538461538462,0.9922779922779923,0.9806949806949807,0.9884169884169884,0.9922779922779923,0.9768339768339769,0.9806949806949807,1.0,0.9768339768339769,0.972972972972973,0.9857157707157708,0.008814662728233284,47
1,0.13191447257995606,0.010202965499065554,0.01025245189666748,0.0007111171153251998,50,0.6,"{'svc__C': 50, 'svc__gamma': 0.6}",0.9961538461538462,0.9922779922779923,0.9845559845559846,0.9884169884169884,0.9922779922779923,0.9768339768339769,0.9806949806949807,1.0,0.972972972972973,0.9768339768339769,0.9861018711018712,0.008669652971988835,41
2,0.14303629398345946,0.009586656946212538,0.010959267616271973,0.0009288508739160558,50,0.7,"{'svc__C': 50, 'svc__gamma': 0.7}",0.9961538461538462,0.9961389961389961,0.9845559845559846,0.9845559845559846,0.9884169884169884,0.9806949806949807,0.9845559845559846,1.0,0.9652509652509652,0.9768339768339769,0.9857157707157708,0.009776865550376023,47
3,0.1551366329193115,0.03720034655212421,0.010698556900024414,0.0007657093861491655,50,0.8,"{'svc__C': 50, 'svc__gamma': 0.8}",0.9923076923076923,0.9961389961389961,0.9845559845559846,0.9961389961389961,0.9884169884169884,0.9768339768339769,0.9845559845559846,1.0,0.9652509652509652,0.9768339768339769,0.986103356103356,0.010246195593538284,40
4,0.1590418338775635,0.018627552350830405,0.014510512351989746,0.007084154552475219,50,0.9,"{'svc__C': 50, 'svc__gamma': 0.9}",0.9923076923076923,0.9961389961389961,0.9845559845559846,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9845559845559846,1.0,0.9691119691119691,0.9768339768339769,0.9864894564894564,0.0093403684741545,31
5,0.14693546295166016,0.010951618133174754,0.01093146800994873,0.0007695595214917442,50,1.0,"{'svc__C': 50, 'svc__gamma': 1.0}",0.9923076923076923,0.9961389961389961,0.9845559845559846,0.9922779922779923,0.9922779922779923,0.9806949806949807,0.9845559845559846,1.0,0.9652509652509652,0.9768339768339769,0.9864894564894564,0.009807491714082218,31
6,0.18315958976745605,0.04359345152342343,0.011676144599914551,0.0015227137611985406,50,1.1,"{'svc__C': 50, 'svc__gamma': 1.1}",0.9923076923076923,0.9961389961389961,0.9845559845559846,0.9922779922779923,0.9922779922779923,0.9768339768339769,0.9845559845559846,1.0,0.9652509652509652,0.9806949806949807,0.9864894564894564,0.009807491714082218,31
7,0.15771129131317138,0.046778796460712334,0.013375425338745117,0.005966822621623773,100,0.5,"{'svc__C': 100, 'svc__gamma': 0.5}",0.9923076923076923,0.9961389961389961,0.9845559845559846,0.9922779922779923,1.0,0.9806949806949807,0.9806949806949807,1.0,0.9768339768339769,0.9768339768339769,0.9880338580338579,0.008712274264477073,4
8,0.1491755247116089,0.01814098880529138,0.014720821380615234,0.004978384357901031,100,0.6,"{'svc__C': 100, 'svc__gamma': 0.6}",0.9923076923076923,0.9961389961389961,0.9845559845559846,0.9845559845559846,1.0,0.9806949806949807,0.9806949806949807,1.0,0.972972972972973,0.9845559845559846,0.9876477576477576,0.008600468632123898,12
9,0.1922776460647583,0.049152468688628846,0.016148877143859864,0.00801774600032032,100,0.7,"{'svc__C': 100, 'svc__gamma': 0.7}",0.9961538461538462,0.9961389961389961,0.9845559845559846,0.9884169884169884,0.9961389961389961,0.9806949806949807,0.9845559845559846,1.0,0.9768339768339769,0.972972972972973,0.9876462726462727,0.008771954051139546,14
10,0.21623313426971436,0.05913323627152905,0.018161320686340333,0.010032986798382021,100,0.8,"{'svc__C': 100, 'svc__gamma': 0.8}",0.9961538461538462,0.9961389961389961,0.9845559845559846,0.9884169884169884,0.9961389961389961,0.9768339768339769,0.9845559845559846,1.0,0.972972972972973,0.972972972972973,0.986874071874072,0.009646212220024602,26
11,0.1922595262527466,0.05150420162248716,0.013626408576965333,0.008895946329590619,100,0.9,"{'svc__C': 100, 'svc__gamma': 0.9}",0.9961538461538462,0.9961389961389961,0.9845559845559846,0.9922779922779923,0.9961389961389961,0.9768339768339769,0.9845559845559846,1.0,0.972972972972973,0.9691119691119691,0.986874071874072,0.010390224300198675,26
12,0.19371132850646972,0.04924396068265221,0.01489396095275879,0.005713136441111039,100,1.0,"{'svc__C': 100, 'svc__gamma': 1.0}",0.9961538461538462,0.9961389961389961,0.9845559845559846,0.9922779922779923,0.9961389961389961,0.9768339768339769,0.9845559845559846,1.0,0.972972972972973,0.9691119691119691,0.986874071874072,0.010390224300198675,26
13,0.20890069007873535,0.047923275191573605,0.019426918029785155,0.011237305314699077,100,1.1,"{'svc__C': 100, 'svc__gamma': 1.1}",0.9961538461538462,0.9961389961389961,0.9845559845559846,0.9922779922779923,0.9922779922779923,0.9806949806949807,0.9845559845559846,1.0,0.972972972972973,0.972972972972973,0.9872601722601724,0.009146399972732765,19
