,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score
2237,0.12451747485569545,0.002568104009634863,0.0005783694131033761,3.454576932036794e-05,tanh,100,invscaling,0.0001,100,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 100, 'solver': 'adam'}",0.7333333333333333,0.6666666666666666,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.5333333333333333,0.6285714285714287,0.09331389496316866,2923
2238,0.052374771663120816,0.01651466488937748,0.0007479872022356306,0.00024815490814252775,tanh,100,invscaling,0.0001,150,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 150, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
2239,0.04475409643990653,0.0033988631071968523,0.0006441729409354073,0.0002079247644735476,tanh,100,invscaling,0.0001,150,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 150, 'solver': 'sgd'}",0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.3904761904761905,0.07499055118106487,3589
2240,0.18579442160470144,0.00441597137309527,0.0006749289376395089,0.00018536398598082123,tanh,100,invscaling,0.0001,150,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 150, 'solver': 'adam'}",0.7333333333333333,0.8,0.8,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7238095238095238,0.05553287518900289,2694
2241,0.04923510551452637,0.01628666557239178,0.0008869852338518415,0.0003703502831108972,tanh,100,invscaling,0.0001,200,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 200, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
2242,0.053505080086844306,0.010756471403115498,0.0008983612060546875,0.000565150222501828,tanh,100,invscaling,0.0001,200,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.3333333333333333,0.3333333333333333,0.0,0.26666666666666666,0.0,0.6,0.0,0.21904761904761902,0.21295885499997996,5350
2243,0.24456490789140975,0.002126876475491669,0.0006672995431082589,0.00018293906018817822,tanh,100,invscaling,0.0001,200,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 200, 'solver': 'adam'}",0.8666666666666667,0.8666666666666667,1.0,0.8,0.8,0.6,0.8,0.8190476190476189,0.11106575037800573,2521
2244,0.05214153017316546,0.016675558543853,0.0007125309535435268,0.0001985035943841511,tanh,100,invscaling,0.0001,250,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 250, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
2245,0.047735554831368585,0.008282423942361235,0.0006976127624511719,0.00021319424614281565,tanh,100,invscaling,0.0001,250,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 250, 'solver': 'sgd'}",0.6,0.2,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.0,0.13333333333333333,0.26666666666666666,0.2047065262876636,5224
2246,0.30675067220415386,0.002788269412130696,0.0009824889046805246,0.000505903573931718,tanh,100,invscaling,0.0001,250,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 250, 'solver': 'adam'}",0.8,0.9333333333333333,0.8666666666666667,0.8666666666666667,0.8,0.7333333333333333,0.8666666666666667,0.8380952380952381,0.06023386019368343,2467
2247,0.054350239889962335,0.019591206906564552,0.0006132466452462333,2.6798026650342177e-05,tanh,100,invscaling,0.0001,300,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 300, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
2248,0.043678692408970425,0.011429841936957003,0.0007166181291852679,0.00030543776197929404,tanh,100,invscaling,0.0001,300,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 300, 'solver': 'sgd'}",0.0,0.06666666666666667,0.2,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.31428571428571433,0.2328956049645235,4807
2249,0.37434772082737516,0.007878075569445945,0.0009621552058628627,0.00043236910663622724,tanh,100,invscaling,0.0001,300,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 0.0001, 'max_iter': 300, 'solver': 'adam'}",0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.8,0.5333333333333333,0.8666666666666667,0.8190476190476189,0.12196427118919713,2521
2250,0.050694363457815986,0.01288253756028496,0.0009259155818394252,0.0004130682088730023,tanh,100,invscaling,1e-05,100,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 100, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
2251,0.016256093978881836,0.00027992569200413665,0.0005718639918736049,1.686156042676356e-05,tanh,100,invscaling,1e-05,100,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 100, 'solver': 'sgd'}",0.26666666666666666,0.7333333333333333,0.5333333333333333,0.2,0.06666666666666667,0.4,0.0,0.3142857142857142,0.24093544077473367,4834
2252,0.12492316109793526,0.00373999353489629,0.0005767345428466797,4.131948942052379e-05,tanh,100,invscaling,1e-05,100,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 100, 'solver': 'adam'}",0.0,0.26666666666666666,0.0,0.4,0.6666666666666666,0.3333333333333333,0.6,0.3238095238095238,0.24281045302822785,4584
2253,0.056529453822544644,0.018801917410569805,0.0009386539459228516,0.0004713583460909922,tanh,100,invscaling,1e-05,150,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 150, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
2254,0.016160011291503906,0.0006674500032745948,0.0005659375871930804,2.0083731225974994e-05,tanh,100,invscaling,1e-05,150,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 150, 'solver': 'sgd'}",0.4,0.4666666666666667,0.0,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.15936381457791915,5224
2255,0.18981078692844935,0.0029315653742082145,0.0007598400115966797,0.00024380628409304816,tanh,100,invscaling,1e-05,150,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 150, 'solver': 'adam'}",0.6666666666666666,0.6666666666666666,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.6666666666666666,0.3904761904761904,0.27004660721443474,3632
2256,0.0479349068232945,0.012743969237438335,0.0007716928209577288,0.0002870346022652197,tanh,100,invscaling,1e-05,200,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 200, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8,0.9238095238095239,0.05553287518900285,1085
2257,0.016133240291050503,0.0002145474926510967,0.0005696841648646764,1.4677124935289597e-05,tanh,100,invscaling,1e-05,200,sgd,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 200, 'solver': 'sgd'}",0.4666666666666667,0.7333333333333333,0.26666666666666666,0.4,0.4666666666666667,0.6,0.3333333333333333,0.46666666666666673,0.1469261773384906,3209
2258,0.2476510660988944,0.00225991081798377,0.0005849429539271764,6.117600357778191e-05,tanh,100,invscaling,1e-05,200,adam,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 200, 'solver': 'adam'}",0.13333333333333333,0.2,0.4,0.4,0.4666666666666667,0.4,0.4,0.34285714285714286,0.1150766283199483,4136
2259,0.051602329526628764,0.017000542823772648,0.0006570475442068917,0.00012345330395168501,tanh,100,invscaling,1e-05,250,lbfgs,"{'activation': 'tanh', 'hidden_layer_sizes': 100, 'learning_rate': 'invscaling', 'learning_rate_init': 1e-05, 'max_iter': 250, 'solver': 'lbfgs'}",1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333333,0.061721339984836754,786
