,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.020399641990661622,0.009872962343113549,0.04195482730865478,0.011416787911946061,1,{'kneighborsclassifier__n_neighbors': 1},0.9692307692307692,0.9691119691119691,0.9652509652509652,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9961389961389961,0.9961389961389961,0.9884169884169884,0.9961389961389961,0.9841817641817642,0.011496514364586917,1
1,0.014917087554931641,0.005153612147948644,0.04061203002929688,0.021704594838600908,2,{'kneighborsclassifier__n_neighbors': 2},0.9653846153846154,0.972972972972973,0.9691119691119691,0.9845559845559846,0.9845559845559846,0.9768339768339769,0.9806949806949807,0.9806949806949807,0.9806949806949807,0.9884169884169884,0.9783917433917434,0.006924631986469282,2
2,0.016741108894348145,0.005926644747363929,0.04063625335693359,0.010757069831481085,3,{'kneighborsclassifier__n_neighbors': 3},0.9730769230769231,0.972972972972973,0.9613899613899614,0.9884169884169884,0.9652509652509652,0.9806949806949807,0.9806949806949807,0.9691119691119691,0.9884169884169884,0.972972972972973,0.9752999702999704,0.008665209657121236,3
3,0.014761209487915039,0.0036334931506210094,0.039217662811279294,0.011177204586965419,4,{'kneighborsclassifier__n_neighbors': 4},0.9653846153846154,0.9768339768339769,0.9652509652509652,0.9806949806949807,0.9768339768339769,0.9768339768339769,0.972972972972973,0.9691119691119691,0.9768339768339769,0.9768339768339769,0.9737585387585387,0.005100146529854659,4
4,0.016159725189208985,0.0032339263823194207,0.04424309730529785,0.008320749196549598,5,{'kneighborsclassifier__n_neighbors': 5},0.9653846153846154,0.9652509652509652,0.9613899613899614,0.972972972972973,0.9498069498069498,0.9768339768339769,0.9691119691119691,0.9613899613899614,0.9768339768339769,0.9691119691119691,0.9668087318087318,0.007757965133268592,5
5,0.013367676734924316,0.001835541522279824,0.03896987438201904,0.0029037972301091605,6,{'kneighborsclassifier__n_neighbors': 6},0.9653846153846154,0.9652509652509652,0.9536679536679536,0.972972972972973,0.9613899613899614,0.972972972972973,0.9652509652509652,0.9652509652509652,0.9768339768339769,0.9613899613899614,0.9660365310365311,0.006412897544284805,6
6,0.016214370727539062,0.00415906611623942,0.04836165904998779,0.012635850499902634,7,{'kneighborsclassifier__n_neighbors': 7},0.9615384615384616,0.972972972972973,0.9498069498069498,0.9768339768339769,0.9575289575289575,0.9691119691119691,0.9575289575289575,0.9536679536679536,0.9691119691119691,0.9382239382239382,0.9606326106326106,0.011164693094891561,7
7,0.015444350242614747,0.0028071335951743437,0.046474027633666995,0.0083623560085596,8,{'kneighborsclassifier__n_neighbors': 8},0.9615384615384616,0.9536679536679536,0.9498069498069498,0.9691119691119691,0.9575289575289575,0.9768339768339769,0.9575289575289575,0.9498069498069498,0.9691119691119691,0.9343629343629344,0.9579299079299078,0.011516576669542198,8
8,0.015635132789611816,0.0022358902235684636,0.04278709888458252,0.007790788108190533,9,{'kneighborsclassifier__n_neighbors': 9},0.9615384615384616,0.9575289575289575,0.9498069498069498,0.9768339768339769,0.9420849420849421,0.9768339768339769,0.9575289575289575,0.9382239382239382,0.972972972972973,0.9305019305019305,0.9563855063855066,0.015453729153759331,9
