,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.318561053276062,0.021369021017267467,0.03746185302734375,0.0023346373410597526,0.5,scale,"{'svc__C': 0.5, 'svc__gamma': 'scale'}",0.8269230769230769,0.8146718146718147,0.8416988416988417,0.8223938223938224,0.8416988416988417,0.8378378378378378,0.7992277992277992,0.8416988416988417,0.8223938223938224,0.861003861003861,0.830954855954856,0.016526340273793145,34
1,0.3252307176589966,0.023374709719011358,0.03864583969116211,0.0030341419115047143,0.5,auto,"{'svc__C': 0.5, 'svc__gamma': 'auto'}",0.8269230769230769,0.8146718146718147,0.8416988416988417,0.8223938223938224,0.8416988416988417,0.8378378378378378,0.7992277992277992,0.8416988416988417,0.8223938223938224,0.861003861003861,0.830954855954856,0.016526340273793145,34
2,0.4808563470840454,0.02623955808682596,0.04198150634765625,0.002436219559741514,0.5,0.01,"{'svc__C': 0.5, 'svc__gamma': 0.01}",0.5653846153846154,0.525096525096525,0.555984555984556,0.5366795366795367,0.5752895752895753,0.5907335907335908,0.5057915057915058,0.583011583011583,0.5868725868725869,0.5598455598455598,0.5584689634689635,0.026743881544493694,40
3,0.29293882846832275,0.025648170797373814,0.03860142230987549,0.004334226063832355,0.5,0.1,"{'svc__C': 0.5, 'svc__gamma': 0.1}",0.8538461538461538,0.8416988416988417,0.8957528957528957,0.8571428571428571,0.8764478764478765,0.861003861003861,0.8185328185328186,0.861003861003861,0.8571428571428571,0.8918918918918919,0.8614463914463913,0.021576945663295412,33
4,0.24882290363311768,0.02064869652875817,0.032587218284606936,0.003834016963198722,0.5,0.25,"{'svc__C': 0.5, 'svc__gamma': 0.25}",0.9038461538461539,0.8996138996138996,0.9305019305019305,0.8764478764478765,0.9305019305019305,0.9305019305019305,0.8803088803088803,0.8996138996138996,0.9227799227799228,0.9691119691119691,0.9143228393228393,0.02644350383681625,25
5,0.27366645336151124,0.018796946976098242,0.029012727737426757,0.0027865354160994875,0.5,0.5,"{'svc__C': 0.5, 'svc__gamma': 0.5}",0.9423076923076923,0.9420849420849421,0.9498069498069498,0.9498069498069498,0.9459459459459459,0.9459459459459459,0.9343629343629344,0.9498069498069498,0.9498069498069498,0.9845559845559846,0.9494431244431244,0.012610996423753665,19
6,0.34793455600738527,0.029711319327467952,0.028352856636047363,0.004147001580450136,0.5,1,"{'svc__C': 0.5, 'svc__gamma': 1}",0.9692307692307692,0.972972972972973,0.9575289575289575,0.9613899613899614,0.9652509652509652,0.9691119691119691,0.9613899613899614,0.9768339768339769,0.9613899613899614,0.9922779922779923,0.9687377487377488,0.009683887679587565,16
7,0.4153514623641968,0.03214354329883657,0.02710578441619873,0.0022082077568651897,0.5,1.5,"{'svc__C': 0.5, 'svc__gamma': 1.5}",0.9615384615384616,0.9768339768339769,0.9613899613899614,0.9613899613899614,0.9806949806949807,0.9691119691119691,0.9575289575289575,0.972972972972973,0.9691119691119691,0.9884169884169884,0.9698990198990198,0.009412625421073892,15
8,0.26451184749603274,0.016006494773864267,0.03584158420562744,0.001635348705210534,1,scale,"{'svc__C': 1, 'svc__gamma': 'scale'}",0.85,0.8918918918918919,0.9073359073359073,0.8764478764478765,0.8764478764478765,0.861003861003861,0.8571428571428571,0.8687258687258688,0.8725868725868726,0.9034749034749034,0.8765057915057914,0.0181885761389752,31
9,0.2619919776916504,0.015409166636320491,0.034584879875183105,0.002299272018097849,1,auto,"{'svc__C': 1, 'svc__gamma': 'auto'}",0.85,0.8918918918918919,0.9073359073359073,0.8764478764478765,0.8764478764478765,0.861003861003861,0.8571428571428571,0.8687258687258688,0.8725868725868726,0.9034749034749034,0.8765057915057914,0.0181885761389752,31
10,0.42432661056518556,0.02903250325070711,0.04090950489044189,0.0026507288918627245,1,0.01,"{'svc__C': 1, 'svc__gamma': 0.01}",0.5923076923076923,0.5984555984555985,0.6216216216216216,0.5984555984555985,0.6718146718146718,0.6216216216216216,0.555984555984556,0.6332046332046332,0.6216216216216216,0.640926640926641,0.6156014256014256,0.029840617805416685,39
11,0.2330061674118042,0.016065903463463812,0.03284056186676025,0.0028871614914832817,1,0.1,"{'svc__C': 1, 'svc__gamma': 0.1}",0.8923076923076924,0.8957528957528957,0.918918918918919,0.888030888030888,0.915057915057915,0.8996138996138996,0.8841698841698842,0.8725868725868726,0.9227799227799228,0.9420849420849421,0.9031303831303831,0.019998577135370777,28
12,0.2173232078552246,0.015070475081737218,0.026247596740722655,0.0018583535075960003,1,0.25,"{'svc__C': 1, 'svc__gamma': 0.25}",0.9384615384615385,0.9498069498069498,0.9459459459459459,0.9382239382239382,0.9575289575289575,0.9613899613899614,0.9498069498069498,0.9536679536679536,0.9575289575289575,0.9845559845559846,0.9536917136917136,0.012659801313582233,18
13,0.2350532293319702,0.01655321164478834,0.02485215663909912,0.0048106883606368256,1,0.5,"{'svc__C': 1, 'svc__gamma': 0.5}",0.9730769230769231,0.972972972972973,0.9575289575289575,0.9652509652509652,0.9691119691119691,0.9652509652509652,0.9613899613899614,0.9845559845559846,0.972972972972973,0.9845559845559846,0.9706667656667658,0.008497100250060521,14
14,0.3152999639511108,0.02554422406137295,0.021215009689331054,0.0019126620039186285,1,1,"{'svc__C': 1, 'svc__gamma': 1}",0.9692307692307692,0.9806949806949807,0.9652509652509652,0.9575289575289575,0.9845559845559846,0.9691119691119691,0.9613899613899614,0.9845559845559846,0.972972972972973,0.9922779922779923,0.9737570537570539,0.010750452431499798,12
15,0.4000518560409546,0.031526717065876064,0.022337698936462404,0.0017086725479025751,1,1.5,"{'svc__C': 1, 'svc__gamma': 1.5}",0.9730769230769231,0.9768339768339769,0.9768339768339769,0.972972972972973,0.9884169884169884,0.972972972972973,0.9613899613899614,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9776165726165728,0.008239063526912078,8
16,0.23491487503051758,0.011872955446651692,0.03155298233032226,0.001649347567871947,1.5,scale,"{'svc__C': 1.5, 'svc__gamma': 'scale'}",0.9,0.9073359073359073,0.918918918918919,0.888030888030888,0.8957528957528957,0.8841698841698842,0.8957528957528957,0.8803088803088803,0.9227799227799228,0.9382239382239382,0.9031274131274131,0.01763971776474541,29
17,0.24602463245391845,0.03365400370126883,0.03548426628112793,0.0044120067138766475,1.5,auto,"{'svc__C': 1.5, 'svc__gamma': 'auto'}",0.9,0.9073359073359073,0.918918918918919,0.888030888030888,0.8957528957528957,0.8841698841698842,0.8957528957528957,0.8803088803088803,0.9227799227799228,0.9382239382239382,0.9031274131274131,0.01763971776474541,29
18,0.38794598579406736,0.036757558386809504,0.04040994644165039,0.005383294168010921,1.5,0.01,"{'svc__C': 1.5, 'svc__gamma': 0.01}",0.6615384615384615,0.6833976833976834,0.694980694980695,0.6563706563706564,0.7181467181467182,0.667953667953668,0.5984555984555985,0.6833976833976834,0.6795366795366795,0.6988416988416989,0.6742619542619543,0.03069598059406324,38
