,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.17262563705444336,0.029109092543913806,0.011945486068725586,0.0028811354472191033,100,0.5,"{'svc__C': 100, 'svc__gamma': 0.5}",0.9923076923076923,0.9922779922779923,0.9961389961389961,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9806949806949807,0.9845559845559846,0.9884169884169884,0.9876477576477576,0.005124893958429756,4
1,0.1563676118850708,0.02764676745810265,0.012789368629455566,0.003047779181734121,100,0.6,"{'svc__C': 100, 'svc__gamma': 0.6}",0.9884615384615385,0.9922779922779923,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9845559845559846,0.9845559845559846,0.9884169884169884,0.9880353430353429,0.0053083436042913,1
2,0.1674973726272583,0.03123233184127983,0.013505244255065918,0.0034345374198882297,100,0.7,"{'svc__C': 100, 'svc__gamma': 0.7}",0.9884615384615385,0.9922779922779923,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9876492426492426,0.00617817748409195,3
3,0.23604121208190917,0.08529714683779063,0.014943361282348633,0.0064537004853593705,100,0.8,"{'svc__C': 100, 'svc__gamma': 0.8}",0.9884615384615385,0.9884169884169884,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9845559845559846,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9872631422631424,0.005994765596803435,5
4,0.23056395053863527,0.054211297486626904,0.01695544719696045,0.00670676396475024,100,0.9,"{'svc__C': 100, 'svc__gamma': 0.9}",0.9884615384615385,0.9922779922779923,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9768339768339769,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9868770418770418,0.0069508097294263705,7
5,0.21849229335784912,0.0584831785451403,0.017284345626831055,0.007938630325775398,100,1.0,"{'svc__C': 100, 'svc__gamma': 1.0}",0.9884615384615385,0.9922779922779923,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.972972972972973,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9864909414909416,0.007576983571945203,8
6,0.2025383472442627,0.05887052404638903,0.014830231666564941,0.008300701781268138,100,1.1,"{'svc__C': 100, 'svc__gamma': 1.1}",0.9884615384615385,0.9922779922779923,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9691119691119691,0.9845559845559846,0.9806949806949807,0.9922779922779923,0.9864909414909416,0.008145863400422318,8
7,0.2518549203872681,0.0639322726492988,0.017539715766906737,0.006548038731301136,100,1.2,"{'svc__C': 100, 'svc__gamma': 1.2}",0.9884615384615385,0.9922779922779923,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9691119691119691,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9861048411048412,0.008318108399811258,12
8,0.1818115234375,0.03572597621419046,0.012047624588012696,0.0030344087010114765,100,1.3,"{'svc__C': 100, 'svc__gamma': 1.3}",0.9884615384615385,0.9961389961389961,1.0,0.9806949806949807,0.9922779922779923,0.9845559845559846,0.9691119691119691,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9864909414909416,0.008677528509152353,8
9,0.2213763952255249,0.055130615376299666,0.016785907745361327,0.004897064335680877,100,1.4,"{'svc__C': 100, 'svc__gamma': 1.4}",0.9884615384615385,0.9961389961389961,1.0,0.9806949806949807,0.9884169884169884,0.9845559845559846,0.972972972972973,0.9806949806949807,0.9806949806949807,0.9922779922779923,0.9864909414909416,0.007771238653680944,8
