mean,std,50%,chb,channel
0.6119047619047618,0.08777119839499196,0.5952380952380952,16,0
0.9571428571428571,0.06536502296697712,0.9761904761904762,16,1
0.919047619047619,0.06752049014256174,0.9523809523809523,16,2
0.7809523809523808,0.07938178604442768,0.8095238095238095,16,3
0.6547619047619048,0.1133998667407639,0.6666666666666666,16,4
0.6809523809523809,0.10259783520851541,0.7142857142857143,16,5
0.680952380952381,0.07262983197789738,0.6666666666666666,16,6
0.6904761904761905,0.09460945407607456,0.6904761904761905,16,7
0.6523809523809524,0.08615869198911444,0.6428571428571428,16,8
0.588095238095238,0.08912056572816579,0.5952380952380952,16,9
0.6309523809523808,0.07705493303079301,0.6190476190476191,16,10
0.6095238095238094,0.08684852439323727,0.6190476190476191,16,11
0.5761904761904761,0.11551138910104902,0.6190476190476191,16,12
0.5071428571428571,0.10045249099870945,0.5238095238095238,16,13
0.7190476190476189,0.07393271310827046,0.7142857142857143,16,14
0.5595238095238095,0.06346595118847419,0.5714285714285714,16,15
0.7000000000000001,0.08042731086648358,0.6904761904761905,16,16
0.6619047619047619,0.10119231901609603,0.6666666666666666,16,17
